filename,value
62-1-48.png,483.512
62-1-49.png,486.461
62-1-50.png,489.376
63-1-01.png,1.28E-14
63-1-02.png,40.8317
63-1-03.png,72.9592
63-1-05.png,122.576
63-1-06.png,136.721
63-1-07.png,152.661
63-1-08.png,168.643
63-1-09.png,179.634
63-1-10.png,190.906
63-1-11.png,202.804
63-1-12.png,211.167
63-1-13.png,223.173
63-1-14.png,228.573
63-1-15.png,234.859
63-1-16.png,241.538
63-1-17.png,247.518
63-1-18.png,251.722
63-1-19.png,255.094
63-1-20.png,263.49
63-1-21.png,294.469
63-1-22.png,305.347
64-1-02.png,42.5128
64-1-03.png,77.1038
64-1-04.png,108.293
64-1-05.png,136.796
64-1-06.png,158.637
64-1-07.png,181.404
64-1-08.png,203.388
64-1-09.png,220.078
64-1-10.png,237.002
64-1-11.png,254.338
64-1-12.png,271.389
64-1-13.png,287.987
64-1-14.png,304.294
64-1-15.png,317.197
64-1-16.png,331.695
64-1-19.png,369.148
64-1-20.png,381.355
64-1-21.png,386.248
64-1-22.png,390.237
64-1-23.png,394.233
64-1-24.png,398.127
64-1-25.png,401.652
64-1-26.png,405.717
64-1-27.png,409.188
64-1-28.png,412.83
64-1-29.png,416.113
64-1-30.png,419.673
64-1-31.png,422.987
64-1-32.png,425.917
64-1-33.png,429.719
64-1-34.png,432.335
64-1-37.png,441.498
64-1-38.png,444.45
64-1-39.png,447.295
64-1-40.png,450.08
64-1-41.png,452.97
64-1-43.png,458.22
64-1-44.png,460.147
66-1-01.png,1.78E-14
66-1-02.png,40.1412
66-1-03.png,70.8294
66-1-04.png,95.5387
66-1-05.png,117.732
66-1-06.png,137.925
66-1-07.png,154.982
66-1-08.png,171.651
66-1-09.png,189.377
66-1-10.png,205.89
66-1-11.png,221.087
66-1-12.png,236.152
66-1-13.png,252.52
66-1-14.png,262.277
66-1-15.png,275.346
66-1-17.png,293.604
66-1-18.png,305.282
66-1-19.png,314.817
66-1-20.png,318.449
66-1-21.png,358.605
66-1-22.png,375.28
68-1-01.png,7.46E-14
68-1-02.png,42.3083
68-1-03.png,76.9883
68-1-04.png,107.499
68-1-05.png,133.871
68-1-06.png,160.457
68-1-07.png,185.279
68-1-08.png,209.47
68-1-10.png,258.208
68-1-11.png,282.192
68-1-12.png,300.477
68-1-13.png,317.678
68-1-14.png,334.431
68-1-15.png,353.342
68-1-16.png,374.296
68-1-17.png,381.576
68-1-18.png,382.534
68-1-19.png,383.478
68-1-20.png,384.448
68-1-21.png,388.976
68-1-22.png,393.065
68-1-23.png,397.127
68-1-24.png,401.015
68-1-25.png,404.821
68-1-26.png,408.501
68-1-27.png,412.225
68-1-29.png,419.274
68-1-30.png,422.735
68-1-31.png,426.046
68-1-32.png,429.443
68-1-34.png,435.853
68-1-35.png,438.968
68-1-36.png,441.727
68-1-37.png,444.9
68-1-39.png,450.969
68-1-40.png,453.853
68-1-42.png,459.342
68-1-43.png,462.377
68-1-44.png,465.265
68-1-45.png,467.934
68-1-46.png,470.571
68-1-47.png,473.09
68-1-48.png,475.853
68-1-49.png,478.641
68-1-50.png,481.161
68-1-51.png,483.916
68-1-52.png,486.34
68-1-53.png,489.12
69-1-01.png,3.55E-15
69-1-02.png,41.485
69-1-03.png,73.7011
69-1-04.png,102.085
69-1-05.png,127.605
69-1-06.png,152.799
69-1-07.png,173.881
69-1-08.png,196.666
69-1-09.png,219.876
69-1-12.png,276.517
69-1-13.png,295.14
69-1-14.png,311.682
69-1-15.png,326.718
69-1-16.png,345.345
69-1-17.png,356.925
69-1-18.png,373.237
69-1-19.png,380.943
69-1-20.png,381.967
69-1-21.png,386.659
69-1-22.png,390.051
69-1-24.png,397.498
69-1-25.png,401.371
69-1-26.png,404.69
69-1-27.png,408.086
69-1-28.png,410.637
69-1-29.png,414.137
69-1-30.png,417.164
69-1-31.png,419.462
69-1-32.png,423.183
69-1-33.png,425.589
69-1-34.png,429.113
69-1-35.png,431.837
69-1-36.png,434.934
69-1-37.png,437.937
69-1-38.png,440.358
69-1-39.png,443.569
69-1-41.png,448.862
70-1-01.png,1.20E-17
70-1-02.png,42.5871
70-1-03.png,76.0978
70-1-04.png,106.169
70-1-05.png,134.468
70-1-06.png,160.943
70-1-07.png,186.72
70-1-08.png,211.707
70-1-09.png,235.95
70-1-10.png,256.911
70-1-11.png,280.245
70-1-12.png,303.984
70-1-14.png,341.889
70-1-15.png,359.615
70-1-17.png,381.501
70-1-19.png,383.41
70-1-20.png,384.168
70-1-21.png,388.809
70-1-22.png,393.08
70-1-23.png,396.835
70-1-24.png,401.021
70-1-25.png,404.896
70-1-26.png,408.566
70-1-27.png,412.168
70-1-29.png,419.091
70-1-30.png,422.429
70-1-31.png,425.376
70-1-32.png,428.655
70-1-33.png,431.851
70-1-34.png,434.944
70-1-36.png,440.84
70-1-38.png,447.049
70-1-39.png,449.866
70-1-40.png,452.645
70-1-41.png,455.533
70-1-42.png,458.271
70-1-43.png,461.173
70-1-44.png,464.072
70-1-45.png,466.871
70-1-46.png,469.568
70-1-47.png,471.931
70-1-48.png,475.065
70-1-49.png,477.947
70-1-50.png,480.593
70-1-51.png,483.086
70-1-52.png,485.996
70-1-53.png,488.63
70-1-54.png,491.314
71-1-01.png,2.33E-14
71-1-02.png,43.0695
71-1-03.png,77.9395
71-1-04.png,107.493
71-1-05.png,136.092
71-1-06.png,163.622
71-1-07.png,188.907
71-1-08.png,214.974
71-1-09.png,240.19
71-1-10.png,263.922
71-1-11.png,286.812
71-1-12.png,308.686
71-1-13.png,329.048
71-1-14.png,351.104
71-1-15.png,375.184
71-1-16.png,381.589
71-1-17.png,382.515
71-1-18.png,383.399
71-1-19.png,384.37
71-1-20.png,385.306
71-1-21.png,389.743
71-1-22.png,394.009
71-1-23.png,398.02
71-1-24.png,402.185
71-1-25.png,405.813
71-1-26.png,409.502
71-1-27.png,413.193
71-1-28.png,416.716
71-1-29.png,420.223
71-1-30.png,423.667
71-1-31.png,427.04
71-1-32.png,430.306
71-1-33.png,433.526
71-1-34.png,436.801
71-1-35.png,439.934
71-1-36.png,442.935
71-1-37.png,446.094
71-1-38.png,448.963
71-1-39.png,451.842
71-1-40.png,454.944
71-1-41.png,457.898
71-1-42.png,460.722
71-1-43.png,463.766
71-1-44.png,466.862
71-1-45.png,469.694
71-1-46.png,472.549
71-1-48.png,478.225
71-1-49.png,481.072
71-1-50.png,483.927
71-1-51.png,486.665
71-1-52.png,489.451
72-1-01.png,6.93E-14
72-1-02.png,38.015
72-1-03.png,67.0892
72-1-04.png,90.5964
72-1-05.png,107.29
72-1-06.png,123.601
72-1-07.png,136.243
72-1-08.png,150.358
72-1-09.png,164.802
72-1-10.png,174.711
72-1-11.png,187.611
72-1-12.png,193.346
72-1-13.png,200.559
72-1-14.png,209.739
72-1-15.png,217.262
72-1-16.png,223.952
72-1-17.png,228.853
72-1-18.png,235.162
72-1-19.png,240.302
72-1-20.png,244.026
72-1-21.png,268.393
72-1-22.png,285.112
73-1-01.png,4.81E-14
73-1-02.png,40.3545
73-1-03.png,72.3784
73-1-04.png,101.075
73-1-05.png,124.719
73-1-06.png,145.057
73-1-07.png,166.363
73-1-08.png,184.391
73-1-09.png,204.289
73-1-10.png,223.132
73-1-11.png,237.331
73-1-13.png,270.337
73-1-14.png,286.118
73-1-15.png,299.659
73-1-16.png,311.979
73-1-17.png,323.687
73-1-18.png,337.297
73-1-19.png,343.319
73-1-20.png,355.157
73-1-21.png,382.855
73-1-22.png,386.965
73-1-23.png,390.429
73-1-24.png,394.038
73-1-25.png,396.972
73-1-26.png,400.831
73-1-27.png,403.681
73-1-28.png,407.32
73-1-29.png,410.551
73-1-30.png,413.012
73-1-31.png,416.505
73-1-32.png,419.524
74-1-01.png,0
74-1-02.png,41.3747
74-1-03.png,75.0194
74-1-04.png,104.929
74-1-05.png,132.661
74-1-06.png,155.95
74-1-07.png,179.034
74-1-08.png,202.565
74-1-10.png,248.823
74-1-11.png,270.313
74-1-12.png,288.576
74-1-13.png,301.253
74-1-15.png,336.285
74-1-16.png,353.324
74-1-17.png,373.275
74-1-19.png,382.114
74-1-20.png,383.154
74-1-21.png,387.762
74-1-22.png,392.048
74-1-24.png,399.909
74-1-25.png,403.618
74-1-26.png,407.284
74-1-27.png,410.913
74-1-28.png,414.419
74-1-29.png,418.03
74-1-30.png,421.643
74-1-32.png,428.113
74-1-34.png,434.633
74-1-35.png,437.695
74-1-37.png,443.822
74-1-38.png,447.045
74-1-39.png,449.965
74-1-40.png,452.626
74-1-41.png,455.341
74-1-42.png,458.107
74-1-43.png,460.805
74-1-45.png,466.419
74-1-46.png,468.966
74-1-48.png,474.101
74-1-49.png,476.774
74-1-50.png,479.292
74-1-51.png,481.922
74-1-52.png,484.684
74-1-53.png,487.001
74-1-54.png,489.271
